Ldim_ID,Mouse_Prot_ID,Gene_Name,Identity,Length,Mism,Gap,qs,qe,ss,se,Evalue,Bitscore
g69467,NP_001407883.1,Add1,78.8,697,131,9,1,686,1,691,0,1056
g7492,XP_030101077.1,Aig1,78.8,52,11,0,1,52,1,52,7.76E-22,87
g81793,NP_067433.1,Fzd3,78.8,571,115,3,25,594,21,586,0,936
g8593,NP_001343529.1,Taf6,78.8,518,99,2,1,510,1,515,5.32E-280,782
g93192,XP_006498891.1,Kcnh7,78.8,716,147,4,1,715,1,712,0,1122
g101873,XP_036019292.1,Ralyl,78.7,221,44,1,1,221,15,232,2.50E-117,338
g106173,XP_006517238.1,Slc12a7,78.7,1024,211,3,105,1125,1,1020,0,1622
g12672,NP_084369.2,Snrnp25,78.7,122,26,0,55,176,2,123,1.31E-66,201
g15329,NP_766209.1,Clic5,78.7,211,45,0,1,211,40,250,9.74E-123,349
g16574,NP_001366068.1,Fgf8,78.7,150,32,0,33,182,115,264,5.97E-81,245
g17848,NP_079986.1,Uqcrfs1,78.7,202,43,0,39,240,73,274,4.77E-115,332
g17945,NP_001405403.1,Uba2,78.7,572,118,2,8,576,7,577,0,897
g187832,NP_001272341.1,Calu,78.7,164,35,0,152,315,1,164,3.16E-87,260
g1895,NP_001074872.1,Klhl14,78.7,633,104,3,1,605,1,630,1.17E-282,786
g19372,XP_030098552.1,Tmem145,78.7,178,36,2,326,501,1,178,6.55E-94,291
g19765,NP_033786.1,Aldh2,78.7,521,107,2,48,566,1,519,2.16E-304,835
g199042,NP_001171100.1,Grb10,78.7,427,88,2,17,443,118,541,9.11E-249,689
g203018,NP_001390259.1,Nrxn1,78.7,1477,275,10,3,1458,5,1462,0,2322
g20858,NP_001277755.1,Cpeb3,78.7,657,81,9,63,673,73,716,0,996
g5132,NP_001156642.1,Lix1l,78.7,347,62,5,5,350,1,336,2.04E-177,497
g5888,NP_001240734.1,Ywhaz,78.7,239,48,1,2,240,10,245,8.09E-124,353
g639,NP_001349258.1,Celf4,78.7,517,52,8,1,506,5,474,1.38E-271,747
g6996,NP_001365581.1,Aak1,78.7,422,83,4,1,417,1,420,4.34E-213,637
g71013,NP_001280490.1,Unc5c,78.7,936,189,6,21,955,21,947,0,1494
g7602,XP_006518943.1,Xkr6,78.7,389,79,2,189,576,26,411,2.80E-226,633
g7655,NP_001363993.1,Alkal2,78.7,47,10,0,111,157,86,132,1.87E-21,85.9
g8633,NP_001344287.1,Kcnab1,78.7,333,71,0,108,440,87,419,6.85E-192,540
g940,NP_065266.1,Slc25a20,78.7,301,64,0,1,301,1,301,1.87E-183,508
g1053,XP_036008311.1,Mtmr14,78.6,313,66,1,114,426,1,312,1.44E-185,533
g11460,NP_001075444.1,Mfap1b,78.6,434,90,1,1,434,8,438,9.16E-174,495
g13573,XP_036011302.1,Astn1,78.6,868,147,3,33,862,25,891,0,1435
g1420,NP_001129533.1,Ednrb,78.6,360,73,2,58,415,81,438,5.29E-205,574
g15049,NP_034958.2,Cited2,78.6,42,9,0,127,168,216,257,1.01E-15,74.3
g15304,NP_001153510.1,Ndufs1,78.6,730,153,2,1,730,1,727,0,1181
g159622,NP_064329.2,Mast1,78.6,1360,232,16,1,1341,22,1341,0,1955
g19770,XP_017169192.1,Sacm1l,78.6,477,102,0,110,586,50,526,5.73E-288,794
g203017,NP_001333886.1,Nrxn1,78.6,1471,276,11,3,1449,5,1460,0,2306
g20409,NP_001107034.1,Cutc,78.6,248,53,0,4,251,24,271,2.29E-141,399
g204112,NP_001263287.1,Kcnip2,78.6,196,42,0,46,241,30,225,2.99E-100,292
g204114,NP_663750.1,Kcnip2,78.6,196,42,0,30,225,25,220,4.76E-101,293
g20809,XP_017173528.1,Btaf1,78.6,1078,222,6,784,1854,1,1076,0,1666
g217249,XP_006533358.1,Tenm2,78.6,2523,517,7,114,2627,196,2704,0,3760
g21751,NP_064373.1,Sh3bgrl,78.6,112,24,0,1,112,1,112,2.06E-57,174
g21863,NP_001347635.1,Gtf2h2,78.6,388,82,1,1,387,1,388,1.40E-232,640
g22345,NP_001298060.1,Ube2v1,78.6,140,30,0,8,147,34,173,1.58E-82,241
g223,XP_017172989.1,Vapa,78.6,131,28,0,1,131,8,138,5.23E-72,223
g2595,XP_036021187.1,Rufy3,78.6,402,84,2,90,490,1,401,2.04E-201,573
g38252,XP_036012218.1,Emid1,78.6,28,6,0,224,251,375,402,0.000197,44.7
g5059,NP_666071.2,Fam91a1,78.6,836,169,7,1,827,1,835,0,1278
g631,XP_006538293.1,Dcaf12,78.6,257,55,0,227,483,1,257,2.46E-148,425
g69462,NP_001318010.1,Add1,78.6,635,123,7,1,626,1,631,0,954
g7019,NP_001406011.1,Stoml2,78.6,309,66,0,31,339,62,370,3.60E-131,381
g73352,NP_001346950.1,Bmp1,78.6,871,175,2,42,902,122,991,0,1542
g846,NP_081320.2,Pfdn5,78.6,140,29,1,2,141,4,142,8.69E-69,206
g10272,XP_006511854.1,Uba5,78.5,293,61,1,114,404,1,293,1.50E-160,454
g10947,XP_006530946.1,Dync1li2,78.5,367,70,4,1,358,1,367,3.26E-203,570
g11355,NP_997095.1,Wtip,78.5,246,49,2,465,710,157,398,2.55E-135,405
g114093,XP_036009591.1,Phkb,78.5,1071,227,3,17,1085,16,1085,0,1707
g11732,NP_084151.2,Slc35e3,78.5,303,65,0,11,313,11,313,7.78E-175,488
g1271,NP_001300624.1,Mcm6,78.5,794,157,4,1,791,1,783,0,1219
g13128,NP_034785.1,Kpna2,78.5,520,110,2,5,523,11,529,6.14E-143,423
g135932,NP_001350265.1,Mbtd1,78.5,609,125,3,47,650,24,631,0,986
g14008,XP_006514566.1,Rhbdf1,78.5,452,90,3,325,770,1,451,1.41E-259,738
g15305,NP_001343457.1,Unc50,78.5,261,50,2,1,257,1,259,3.27E-151,423
g17707,NP_032100.2,Gabrg3,78.5,195,39,2,1,193,1,194,2.39E-100,300
g18171,NP_001390038.1,Abcc8,78.5,543,116,1,13,554,1,543,2.10E-297,856
g182084,NP_001347947.1,Slc1a2,78.5,553,101,5,1,547,10,550,9.76E-284,784
g18451,NP_034323.1,Fem1b,78.5,627,135,0,1,627,1,627,5.48E-286,795
g199,NP_001157688.1,Romo1,78.5,79,17,0,1,79,1,79,9.72E-42,132
g200612,NP_035672.1,Tcea3,78.5,172,37,0,574,745,176,347,3.10E-89,285
g20096,XP_030108828.1,Tgfb2,78.5,251,54,0,1,251,1,251,1.35E-136,395
g202443,XP_006495881.1,Adgrb3,78.5,956,178,9,385,1334,1,934,0,1464
g204732,NP_001400553.1,Tmem63b,78.5,811,148,7,29,822,16,817,0,1249
g21209,NP_001412360.1,Aurkb,78.5,265,57,0,61,325,76,340,2.47E-155,440
g21325,NP_001345790.1,Slc9a6,78.5,638,126,4,46,676,3,636,0,960
g22396,NP_034401.1,Gpd1,78.5,349,74,1,3,351,2,349,9.18E-204,564
g2465,NP_001239182.1,Nf2,78.5,543,112,3,39,576,1,543,1.47E-256,716
g2928,NP_062795.2,Gltp,78.5,209,45,0,1,209,1,209,3.97E-121,343
g2984,NP_001412433.1,Smtn,78.5,205,36,3,867,1069,248,446,3.25E-95,311
g2997,NP_001005525.1,Rsrc2,78.5,228,35,2,181,408,221,434,1.17E-95,295
g3012,NP_062310.1,Rfk,78.5,144,31,0,1,144,1,144,1.38E-87,254
g3786,NP_001292869.1,Arx,78.5,65,14,0,89,153,327,391,1.89E-23,102
g4258,XP_011247293.1,Usp32,78.5,915,166,6,1,891,1,908,0,1428
g556,XP_036021947.1,Hdac11,78.5,191,41,0,149,339,16,206,4.61E-107,315
g5580,NP_079700.1,Nenf,78.5,130,28,0,31,160,42,171,8.79E-69,207
g5636,NP_899117.1,Cdkl1,78.5,353,74,2,1,352,1,352,2.12E-210,581
g6075,NP_001346097.1,Zfyve1,78.5,362,78,0,425,786,1,362,1.07E-223,632
g6571,XP_030107765.1,Nsmf,78.5,293,60,2,318,609,52,342,3.16E-164,474
g65718,NP_064672.2,Nsmf,78.5,293,60,2,297,588,219,509,5.09E-162,474
g6929,NP_067490.1,Ak1,78.5,191,41,0,3,193,19,209,1.44E-103,298
g69292,NP_001185719.1,Ak1,78.5,191,41,0,52,242,3,193,2.77E-103,299
g7520,NP_083998.1,Gje1,78.5,205,44,0,82,286,1,205,9.80E-120,343
g7732,XP_030105850.1,Snx9,78.5,395,85,0,194,588,1,395,1.00E-232,649
g785,NP_001157628.1,Mcrs1,78.5,456,87,4,14,466,2,449,9.04E-242,669
g8642,NP_032538.2,Lrp1,78.5,4555,947,22,18,4556,9,4545,0,5046
g9319,XP_017171425.1,Kcnh7,78.5,721,150,4,1,720,1,717,0,1126
g98770,NP_001346257.1,Clasp1,78.5,1586,309,11,2,1568,1,1573,0,2278
g98772,NP_001346258.1,Clasp1,78.5,1578,308,11,2,1560,1,1565,0,2263
g10252,NP_598668.1,Ube3c,78.4,1084,230,3,25,1105,1,1083,0,1649
g10500,NP_001153424.1,Pde1c,78.4,487,100,2,100,581,35,521,1.91E-269,757
g12134,NP_780297.3,Mdfic,78.4,111,22,2,159,268,138,247,4.58E-50,166
g135922,XP_036012303.1,Nme1,78.4,74,16,0,6,79,19,92,5.95E-37,125
g14070,NP_001152969.1,Ppm1b,78.4,380,73,4,1,373,1,378,8.30E-218,607
g140702,NP_001152970.1,Ppm1b,78.4,380,73,4,1,373,1,378,5.63E-219,605
g17199,NP_001390111.1,Opa1,78.4,967,201,3,1,966,1,960,0,1474
g17596,NP_001343900.1,Paics,78.4,417,90,0,616,1032,9,425,2.27E-240,686
g17958,NP_665823.3,Ranbp10,78.4,603,113,4,20,619,32,620,3.04e-310,856
g19529,NP_081495.1,Cdc42ep1,78.4,37,8,0,11,47,32,68,1.41E-10,63.5
g20111,NP_038624.3,Mc5r,78.4,292,63,0,43,334,28,319,2.53E-156,442
g20160,XP_011237614.1,Jag1,78.4,1067,219,5,153,1216,1,1059,3.44E-200,612
g20473,NP_001400555.1,Tmem63b,78.4,736,133,7,118,836,7,733,0,1130
g206917,NP_001277274.1,Map4k3,78.4,916,172,6,2,913,1,894,0,1391
g208582,XP_011245509.1,Cpeb3,78.4,649,81,9,63,665,73,708,0,978
g20879,NP_001344789.1,Fam98a,78.4,153,32,1,190,342,1,152,1.20E-61,206
g21023,NP_001412522.1,Pcca,78.4,670,145,0,43,712,29,698,0,1044
g212682,NP_001093094.2,Rapgef2,78.4,1452,239,16,21,1427,19,1441,0,2095
g217243,XP_006533360.1,Tenm2,78.4,2530,516,8,201,2721,114,2622,0,3756
g22953,XP_030102263.1,Dhx9,78.4,574,123,1,231,803,1,574,4.21e-312,895
g2483,XP_030108121.1,Ubac1,78.4,287,40,2,145,431,1,265,4.68E-140,402
g4372,NP_001391953.1,Sema3f,78.4,601,129,1,22,621,21,621,0,1017
g5438,NP_766449.1,Slc7a14,78.4,732,152,3,1,729,1,729,0,1094
g6394,NP_001349231.1,Celf4,78.4,546,57,10,1,535,5,500,1.30E-283,780
g8504,NP_001277293.1,Aifm1,78.4,487,103,2,304,788,122,608,1.14E-275,775
g9039,NP_033869.1,Bckdk,78.4,394,83,2,37,428,19,412,3.38E-225,624
g9818,NP_082726.2,Gulp1,78.4,310,53,3,1,302,1,304,4.70E-171,477
g9850,NP_001277913.1,Asnsd1,78.4,139,30,0,415,553,8,146,1.64E-69,222
g101962,XP_036015013.1,Asap1,78.3,1081,209,7,1,1078,21,1078,0,1493
g10933,XP_006518992.1,Gpc6,78.3,290,63,0,5,294,4,293,1.38E-163,469
g11217,NP_848741.1,Cdc42se2,78.3,69,14,1,1,68,1,69,1.03E-36,119
g11287,XP_006523261.1,Rps6ka2,78.3,705,147,2,36,739,18,717,0,1122
g11551,NP_598517.1,Gpn1,78.3,351,73,2,34,383,15,363,4.66E-185,520
g12837,NP_062292.1,Arl6ip1,78.3,203,44,0,1,203,1,203,6.34E-115,327
g13139,NP_001289469.1,Mcm5,78.3,736,158,1,1,736,1,734,0,1152
g13191,XP_006533790.1,Rbfox3,78.3,346,53,4,56,398,1,327,7.02E-187,522
g14672,XP_006501491.1,Rap1gds1,78.3,429,93,0,179,607,1,429,4.96E-232,649
g15191,XP_006497686.1,Acvr2a,78.3,529,107,1,1,529,1,521,0,889
g170175,XP_006535637.1,Atp11b,78.3,839,151,4,1,812,1,835,0,1285
g20436,NP_001334519.1,Drgx,78.3,244,42,3,1,242,1,235,3.71E-127,365
g20640,XP_006514876.1,Pnpt1,78.3,480,103,1,279,758,2,480,9.75E-277,772
g206943,XP_006524007.1,Slc8a1,78.3,939,192,5,10,946,6,934,0,1435
g21928,NP_035358.1,Rab33a,78.3,212,43,1,71,279,26,237,4.18E-115,332
g2267,NP_083116.1,Armc1,78.3,276,58,2,1,275,8,282,2.39E-147,415
g22952,NP_001392438.1,Dhx9,78.3,958,207,1,1,957,218,1175,0,1518
g4378,NP_001129694.1,Acsl3,78.3,567,123,0,153,719,2,568,0,910
g5013,NP_079921.2,Snrnp40,78.3,360,63,4,1,347,1,358,2.00E-152,434
g504,NP_032132.1,Opn1mw,78.3,341,73,1,15,354,13,353,6.14E-206,570
g5492,XP_006517392.1,Ssbp2,78.3,369,46,7,20,383,42,381,6.78E-180,506
g5621,XP_006539507.1,Prkd2,78.3,466,94,1,409,874,54,512,1.92E-264,749
g56212,XP_006515653.1,Prkd1,78.3,762,153,6,162,920,1,753,0,1178
g6137,NP_001078971.1,Nt5c1a,78.3,327,71,0,20,346,24,350,5.35E-189,528
g6887,NP_035805.2,Uck1,78.3,258,52,2,17,274,30,283,2.78E-139,395
g7585,XP_036011699.1,Pde7b,78.3,309,67,0,114,422,1,309,9.01E-183,515
g7760,NP_001191981.1,Jdp2,78.3,115,24,1,1,114,46,160,1.03E-40,134
g8924,XP_030106468.1,Arhgap26,78.3,626,133,2,1,625,1,624,0,960
g9313,XP_030107768.1,Rbms1,78.3,351,71,3,24,372,31,378,1.20E-183,516
g9507,NP_081706.1,Mpc2,78.3,115,25,0,4,118,9,123,2.10E-67,201
g117347,NP_066378.1,Abcc9,78.2,1586,302,11,1,1582,1,1546,0,2330
g12089,NP_001344991.1,Tbc1d22a,78.2,289,61,2,275,562,1,288,7.98E-162,464
g12215,NP_786926.2,Plxna4,78.2,1869,397,7,45,1912,35,1893,0,2988
g12217,NP_033174.2,Exoc4,78.2,987,199,8,1,983,1,975,0,1444
g15357,XP_030100862.1,Ccdc28a,78.2,110,24,0,90,199,20,129,4.32E-56,175
g15650,NP_001397554.1,Acaa1b,78.2,271,59,0,154,424,1,271,2.57E-142,408
g17215,NP_001289887.1,Ttll7,78.2,545,119,0,1,545,1,545,0.00E+00,865
g187922,NP_001349045.1,C2cd5,78.2,1038,188,11,1,1019,1,1019,0,1556
g19422,NP_001348615.1,Dgkb,78.2,802,157,4,1,784,1,802,0,1298
g19921,XP_017170866.1,Slc6a3,78.2,536,108,3,1,531,1,532,0.00E+00,851
g204182,NP_001390280.1,Oga,78.2,871,168,6,56,925,18,867,0,1341
g20561,XP_030099239.1,Pgbd5,78.2,413,89,1,123,535,10,421,3.02E-240,667
g216332,NP_795945.1,Rab9b,78.2,202,43,1,2,203,1,201,1.69E-114,326
g221070,NP_001074877.1,Agmat,78.2,110,24,0,3,112,246,355,3.19E-58,184
g2728,NP_057877.1,Bhmt,78.2,394,84,1,4,395,9,402,4.75E-239,657
g3114,NP_473382.1,Antxr1,78.2,500,104,2,13,512,14,508,1.11E-242,682
g3154,NP_001135443.1,Tmem230,78.2,119,26,0,1,119,2,120,3.88E-62,187
g353,NP_001397375.1,Slc6a6,78.2,628,128,3,1,626,1,621,0,1030
g3820,NP_613057.2,Gfm1,78.2,751,161,1,1,748,1,751,0,1192
g3949,NP_808314.2,Dgkd,78.2,1218,230,8,19,1223,25,1220,0,1848
g4347,NP_001264150.1,Crk,78.2,78,17,0,1,78,1,78,1.35E-34,122
g437,XP_017168718.1,Sema3f,78.2,426,93,0,226,651,1,426,1.39E-253,718
g59583,NP_001152988.1,Qki,78.2,317,59,6,2,313,1,312,1.32E-161,457
g6317,XP_030102352.1,Ttc7b,78.2,586,127,1,270,855,1,585,2.24e-318,885
g689,NP_766292.2,Dnajc11,78.2,559,121,1,1,559,1,558,0,884
g69465,NP_001318011.1,Add1,78.2,692,128,10,1,681,1,680,0,1033
g7228,NP_035351.1,Purb,78.2,325,45,5,6,305,1,324,9.39E-158,444
g9157,NP_001106887.1,Epb41l5,78.2,445,90,3,1,443,1,440,5.72E-239,677
g9353,XP_017174534.1,Myo3b,78.2,870,186,1,48,913,2,871,0,1368
g9367,NP_001346931.1,Pdk1,78.2,358,75,2,49,405,2,357,5.15E-208,577
g9761,NP_001397490.1,Tbx15,78.2,518,83,8,100,610,2,496,2.64E-273,757
g10068,XP_006526404.1,Rmc1,78.1,629,137,1,3,630,4,632,0,984
g10598,NP_001297640.1,Ptbp2,78.1,534,98,9,1,518,1,531,2.58E-277,764
g11065,NP_001361615.1,Mindy2,78.1,425,78,4,177,586,117,541,4.02E-225,641
g12389,XP_030102224.1,Dusp3,78.1,64,14,0,138,201,53,116,4.86E-28,104
g13670,NP_001271341.1,Vps25,78.1,137,30,0,1,137,3,139,1.74E-79,235
g14377,NP_001017426.1,Kdm6b,78.1,566,112,2,1664,2229,1082,1635,3.84E-283,877
g14658,NP_001342553.1,Mad2l1,78.1,192,42,0,6,197,9,200,6.04E-104,299
g15077,NP_079679.1,Nop10,78.1,64,14,0,1,64,1,64,1.41E-32,108
g151912,NP_031422.3,Acvr2a,78.1,521,106,1,1,521,1,513,0,874
g15352,NP_001191954.1,Jagn1,78.1,128,28,0,56,183,2,129,2.19E-68,206
g167082,XP_017168502.1,Micu3,78.1,347,73,2,141,485,8,353,1.54E-191,539
g17221,XP_036019195.1,Rpf1,78.1,292,64,0,55,346,45,336,9.33E-167,471
g17282,NP_598770.1,Ncln,78.1,556,119,3,1,553,1,556,1.94e-312,857
g18090,NP_001347597.1,Far1,78.1,517,110,1,1,517,1,514,1.16e-313,856
g18430,NP_598752.2,Ftsj1,78.1,297,57,2,1,297,1,289,2.01E-167,469
g18484,NP_001298005.1,Lingo1,78.1,593,128,1,1,593,30,620,8.11E-180,523
g184984,XP_006540634.1,Ap3b2,78.1,1135,208,8,1,1129,1,1101,0,1417
g19148,NP_080971.2,Etfb,78.1,160,35,0,4,163,5,164,3.93E-85,257
g204652,NP_001186117.1,Snx5,78.1,389,85,0,9,397,14,402,1.60E-213,593
g21560,NP_038557.1,Gfpt2,78.1,686,139,3,1,679,1,682,0,1046
g22425,NP_666191.1,Guca1b,78.1,201,40,3,1,197,1,201,9.55E-108,308
g22642,XP_036013689.1,Cacnb4,78.1,370,67,2,15,370,14,383,1.48E-191,540
g2610,NP_084486.1,Aacs,78.1,662,143,1,15,676,13,672,0,1085
g29185,NP_598665.2,Acacb,78.1,2242,490,1,12,2253,208,2448,0,3568
g3570,XP_006532854.1,Hnf1b,78.1,584,86,16,5,573,1,557,8.94E-287,792
g4161,NP_001359494.1,Arhgap42,78.1,535,98,1,1,535,1,516,1.75E-298,833
g4396,NP_660116.1,Spsb4,78.1,278,56,2,1,278,1,273,1.47E-165,461
g5510,XP_036018903.1,Larp1b,78.1,224,49,0,782,1005,3,226,1.17E-76,255
g6530,NP_619606.1,Sardh,78.1,886,189,1,34,914,34,919,0,1478
g6611,NP_001159929.1,Brcc3,78.1,283,38,1,2,260,8,290,7.71E-156,436
g71063,XP_017172190.1,Wdr70,78.1,151,33,0,202,352,1,151,4.75E-83,261
g7516,NP_032848.1,Pex7,78.1,311,68,0,3,313,5,315,7.24E-141,402
g77733,NP_848747.4,Ints7,78.1,926,203,0,1,926,1,926,0,1423
g8295,XP_006525142.1,Srrm2,78.1,32,7,0,72,103,50,81,2.34E-08,52
g86153,NP_035392.1,Dpf2,78.1,398,77,3,1,396,1,390,3.51E-233,642
g11682,NP_032803.2,Pah,78,427,94,0,34,460,26,452,3.73E-252,695
g117075,XP_030111314.1,Dgki,78,763,156,5,56,811,110,867,0,1228
g12545,NP_082300.1,Nkiras2,78,191,41,1,1,191,1,190,3.40E-102,294
g14986,NP_084012.1,Slc10a7,78,336,74,0,1,336,1,336,5.57E-184,513
g15869,NP_666144.3,Srp68,78,569,123,2,26,592,57,625,2.6e-310,855
g16237,NP_776125.2,Tapt1,78,518,103,4,54,571,58,564,5.76E-277,767
g16674,NP_034454.2,Got1,78,409,90,0,2,410,5,413,6.91E-246,676
g16865,NP_034356.1,Foxs1,78,100,22,0,72,171,18,117,9.90E-50,174
g172826,XP_017169251.1,Ncln,78,555,119,3,1,552,1,555,2.56e-312,856
g17745,NP_062711.1,B4galt6,78,378,83,0,5,382,5,382,3.01E-232,639
g18260,NP_001298045.1,Kbtbd4,78,523,110,1,1,523,17,534,1.36E-302,829
g19632,NP_001342113.1,Erp44,78,314,66,2,97,410,4,314,3.23E-178,500
g1970,NP_061266.2,Eef1b2,78,132,27,1,130,259,94,225,3.07E-57,184
g21488,NP_080161.1,Med19,78,118,26,0,58,175,57,174,4.92E-62,196
g224593,XP_006538543.1,Rap1gap,78,636,128,6,58,689,37,664,0,951
g2688,NP_803421.1,Acaa2,78,395,87,0,1,395,1,395,3.74E-224,619
g2903,NP_001405189.1,Tpcn1,78,282,53,2,33,310,22,298,9.84E-142,424
g31,NP_083492.2,Chd5,78,1830,344,17,144,1960,129,1913,0,2717
g3418,NP_033339.2,Tacr1,78,118,25,1,18,135,14,130,1.19E-57,185
g371,NP_001277739.1,Mrto4,78,218,48,0,1,218,1,218,2.00E-120,344
g50122,XP_030109790.1,Pum1,78,1085,204,20,96,1163,2,1068,0,1167
g5792,XP_036011883.1,Sash1,78,282,54,3,587,866,1,276,1.10E-129,409
g5958,XP_030105458.1,Qki,78,309,58,6,2,305,1,304,3.27E-158,448
g8823,XP_006532806.1,Supt6,78,1592,294,10,179,1761,59,1603,0,2420
g8842,XP_006514638.1,Nipsnap1,78,245,54,0,38,282,43,287,8.37E-151,424
g9494,XP_036015642.1,App,78,414,81,3,8,420,7,411,4.27E-186,537
g9802,XP_006495990.1,Dnah7b,78,2713,595,1,1289,4000,18,2730,0,4337
g10817,XP_036014173.1,Fbn1,77.9,2349,467,18,7,2347,3,2308,0,1684
g11944,NP_031536.2,Atp6v1e1,77.9,226,50,0,1,226,1,226,2.45E-121,345
g12596,NP_031410.1,Asic2,77.9,503,105,2,62,558,61,563,6.34E-301,827
g13661,XP_017170318.1,Tmem101,77.9,199,44,0,57,255,1,199,4.02E-112,322
g1488,NP_001391722.1,Pde4b,77.9,511,85,3,215,723,7,491,2.47E-277,774
g15770,NP_663759.3,H1f3,77.9,86,19,0,29,114,39,124,1.69E-31,115
g15863,NP_083020.2,Pi4k2b,77.9,339,74,1,167,504,108,446,1.39E-202,571
g171993,NP_001186106.1,Opa1,77.9,985,210,3,1,984,1,978,0,1484
g17290,XP_030100778.1,Atcay,77.9,190,42,0,147,336,15,204,5.63E-111,325
g18567,XP_030100335.1,Scamp5,77.9,190,40,1,43,230,107,296,3.95E-102,299
g187996,NP_001390559.1,Cadps2,77.9,1221,256,5,87,1304,86,1295,0,1921
g18847,NP_001229993.1,Cav1,77.9,145,32,0,37,181,3,147,2.09E-81,239
g19245,NP_001390522.1,Chd4,77.9,1908,310,18,88,1972,94,1912,0,2441
g21584,NP_683514.2,Slu7,77.9,569,105,4,13,563,20,585,5.22E-302,831
g225462,NP_001265044.1,Ube2t,77.9,154,34,0,1,154,1,154,8.49E-87,255
g4855,NP_001013595.1,Inip,77.9,104,21,2,1,102,1,104,1.24E-46,146
g5348,NP_001348414.1,Cpsf1,77.9,1332,245,7,152,1475,1,1290,0,2053
g5445,NP_001394314.1,Ptbp1,77.9,525,109,5,52,576,8,525,3.21E-282,779
g5658,XP_006516157.1,Pcnx1,77.9,1467,285,10,896,2339,1,1451,0,2262
g56582,XP_006516158.1,Pcnx1,77.9,1462,284,10,896,2334,1,1446,0,2255
g57592,NP_001412672.1,Mapre3,77.9,281,55,3,1,274,1,281,3.28E-156,437
g5799,XP_006512818.1,Scml4,77.9,86,19,0,325,410,81,166,1.02E-40,144
g6119,NP_001288198.1,Inafm2,77.9,77,16,1,1,77,1,76,1.20E-30,112
g71003,NP_671754.2,Glis1,77.9,86,19,0,482,567,364,449,4.62E-40,160
g7188,NP_079553.1,Gng10,77.9,68,15,0,1,68,1,68,7.56E-32,106
g7698,NP_001276727.1,Hadhb,77.9,475,103,1,1,473,1,475,8.42E-267,734
g8059,NP_036188.1,Srp9,77.9,86,19,0,1,86,1,86,9.96E-45,140
g8798,NP_001038980.1,Synj1,77.9,1020,218,5,1,1019,1,1014,0,1643
g87984,NP_001392328.1,Synj1,77.9,1020,218,5,1,1019,41,1054,0,1643
g9787,NP_570965.2,Adarb1,77.9,702,144,7,50,744,1,698,0,1058
g10206,NP_001074691.1,Esco1,77.8,248,53,2,2125,2370,596,843,1.56E-117,397
g10354,XP_006535471.1,Pde7a,77.8,270,60,0,229,498,1,270,1.15E-150,435
g10647,XP_006540908.1,Adamts17,77.8,872,193,1,234,1105,1,871,0,1516
g1126,NP_598695.1,Isy1,77.8,284,63,0,1,284,1,284,1.25E-143,406
g11306,NP_001411427.1,Nrl,77.8,45,10,0,218,262,1,45,1.84E-13,67.4
g12702,XP_030100225.1,Olfm2,77.8,378,81,1,106,483,1,375,4.29E-224,622
g13088,XP_036016319.1,Sox8,77.8,135,25,2,66,195,58,192,2.26E-60,198
g1326,NP_038796.2,Prmt5,77.8,627,137,1,13,637,11,637,0,1036
g1435,NP_001406892.1,Car8,77.8,275,59,1,7,279,17,291,2.94E-165,461
g14626,NP_001157043.1,Senp3,77.8,266,59,0,291,556,303,568,4.81E-150,444
g15134,NP_084248.2,Ermn,77.8,27,6,0,568,594,253,279,3.24E-05,48.1
g15884,XP_006506215.1,Ift56,77.8,518,112,1,1,515,1,518,9.42E-302,827
g15967,NP_081190.1,Smdt1,77.8,63,14,0,44,106,45,107,3.74E-26,95.1
g17528,NP_034765.3,Klf1,77.8,99,22,0,310,408,260,358,1.62E-15,79.3
g1762227,XP_006504204.1,Fryl,77.8,3102,582,20,53,3139,95,3104,0,4608
g1762252,XP_006504203.1,Fryl,77.8,3102,581,22,1,3085,97,3106,0,4597
g1762254,XP_006504201.1,Fryl,77.8,3104,582,21,1,3088,97,3108,0,4607
g176922,NP_001116240.1,Lrrc8d,77.8,859,172,4,821,1661,1,858,0,1082
g17786,NP_001171027.1,Gng12,77.8,72,16,0,1,72,1,72,9.95E-32,106
g187993,XP_036022119.1,Cadps2,77.8,1218,256,5,87,1301,86,1292,0,1915
g19089,XP_006501358.1,Thbs3,77.8,685,146,3,270,948,63,747,3.55E-264,757
g19326,XP_030109256.1,Maneal,77.8,212,47,0,234,445,24,235,3.59E-123,359
g1978437,XP_030104158.1,Rims2,77.8,1130,206,17,231,1338,41,1147,0,1585
g20158,XP_006501735.1,Fubp1,77.8,572,114,10,18,580,23,590,1.34E-260,733
g20209,XP_030106780.1,Fhip2a,77.8,432,92,3,341,770,21,450,4.57E-238,672
g21239,NP_665824.1,Cetn4,77.8,158,33,1,15,172,13,168,3.25E-64,196
g217242,XP_017170037.1,Tenm2,77.8,2530,522,9,270,2781,69,2577,0,3705
g21793,NP_001004367.2,Cxxc4,77.8,45,10,0,220,264,304,348,2.46E-12,68.6
g22602,NP_067254.1,Wnt1,77.8,361,79,1,10,370,11,370,2.14E-219,605
g226422,NP_001272356.1,Cacnb4,77.8,369,68,2,14,368,3,371,4.23E-190,536
g3099,NP_780396.2,Tmem161b,77.8,492,103,3,1,491,1,487,6.86E-269,740
g4662,NP_001240686.1,Anp32e,77.8,158,35,0,1,158,1,158,1.86E-81,245
